Mouse_Tissue_ID,Mouse_ID,Experiment,bc1_well,well_type,Tissue,Genotype,Protocol,Chemistry,Multiplexed_sample1,Multiplexed_sample2,Row,Column,SampleType,Sex,Age,Notes,DOB,Age_days,Body_weight_g,Estrus_cycle,Dissection_date,Dissection_time,ZT,Dissector,Tissue_weight_mg
CD_F2_09,NA,igvf_009,C11,Multiplexed,Kidney,AJ/PWKJ,Parse_WT_Mega,v2,028_AJ_10F_09,078_PWKJ_10F_09,C,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
CD_M2_09,NA,igvf_009,C12,Multiplexed,Kidney,AJ/PWKJ,Parse_WT_Mega,v2,031_AJ_10M_09,079_PWKJ_10M_09,C,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
CD_F1_09,NA,igvf_009,C9,Multiplexed,Kidney,AJ/PWKJ,Parse_WT_Mega,v2,026_AJ_10F_09,076_PWKJ_10F_09,C,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
CD_M3_09,NA,igvf_009,D10,Multiplexed,Kidney,AJ/PWKJ,Parse_WT_Mega,v2,033_AJ_10M_09,081_PWKJ_10M_09,D,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
CD_F4_09,NA,igvf_009,D11,Multiplexed,Kidney,AJ/PWKJ,Parse_WT_Mega,v2,032_AJ_10F_09,084_PWKJ_10F_09,D,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
CD_M4_09,NA,igvf_009,D12,Multiplexed,Kidney,AJ/PWKJ,Parse_WT_Mega,v2,035_AJ_10M_09,085_PWKJ_10M_09,D,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
CD_F3_09,NA,igvf_009,D9,Multiplexed,Kidney,AJ/PWKJ,Parse_WT_Mega,v2,030_AJ_10F_09,080_PWKJ_10F_09,D,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
EF_M1_09,NA,igvf_009,E10,Multiplexed,Kidney,129S1J/CASTJ,Parse_WT_Mega,v2,037_129S1J_10M_09,087_CASTJ_10M_09,E,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
EF_F2_09,NA,igvf_009,E11,Multiplexed,Kidney,129S1J/CASTJ,Parse_WT_Mega,v2,038_129S1J_10F_09,088_CASTJ_10F_09,E,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
EF_M2_09,NA,igvf_009,E12,Multiplexed,Kidney,129S1J/CASTJ,Parse_WT_Mega,v2,041_129S1J_10M_09,089_CASTJ_10M_09,E,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
EF_F1_09,NA,igvf_009,E9,Multiplexed,Kidney,129S1J/CASTJ,Parse_WT_Mega,v2,036_129S1J_10F_09,086_CASTJ_10F_09,E,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
EF_M3_09,NA,igvf_009,F10,Multiplexed,Kidney,129S1J/CASTJ,Parse_WT_Mega,v2,043_129S1J_10M_09,091_CASTJ_10M_09,F,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
EF_F4_09,NA,igvf_009,F11,Multiplexed,Kidney,129S1J/CASTJ,Parse_WT_Mega,v2,044_129S1J_10F_09,094_CASTJ_10F_09,F,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
EF_M4_09,NA,igvf_009,F12,Multiplexed,Kidney,129S1J/CASTJ,Parse_WT_Mega,v2,045_129S1J_10M_09,093_CASTJ_10M_09,F,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
EF_F3_09,NA,igvf_009,F9,Multiplexed,Kidney,129S1J/CASTJ,Parse_WT_Mega,v2,040_129S1J_10F_09,090_CASTJ_10F_09,F,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
GH_M1_09,NA,igvf_009,G10,Multiplexed,Kidney,WSBJ/NZOJ,Parse_WT_Mega,v2,057_WSBJ_10M_09,047_NZOJ_10M_09,G,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
GH_F2_09,NA,igvf_009,G11,Multiplexed,Kidney,WSBJ/NZOJ,Parse_WT_Mega,v2,060_WSBJ_10F_09,048_NZOJ_10F_09,G,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
GH_M2_09,NA,igvf_009,G12,Multiplexed,Kidney,WSBJ/NZOJ,Parse_WT_Mega,v2,059_WSBJ_10M_09,049_NZOJ_10M_09,G,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
GH_F1_09,NA,igvf_009,G9,Multiplexed,Kidney,WSBJ/NZOJ,Parse_WT_Mega,v2,058_WSBJ_10F_09,046_NZOJ_10F_09,G,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
GH_M3_09,NA,igvf_009,H10,Multiplexed,Kidney,WSBJ/NZOJ,Parse_WT_Mega,v2,061_WSBJ_10M_09,051_NZOJ_10M_09,H,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
GH_F4_09,NA,igvf_009,H11,Multiplexed,Kidney,WSBJ/NZOJ,Parse_WT_Mega,v2,096_WSBJ_10F_09,052_NZOJ_10F_09,H,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
GH_M4_09,NA,igvf_009,H12,Multiplexed,Kidney,WSBJ/NZOJ,Parse_WT_Mega,v2,063_WSBJ_10M_09,053_NZOJ_10M_09,H,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
GH_F3_09,NA,igvf_009,H9,Multiplexed,Kidney,WSBJ/NZOJ,Parse_WT_Mega,v2,062_WSBJ_10F_09,050_NZOJ_10F_09,H,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,GM,NA
016_B6J_10F_09,016,igvf_010,A1,Single,Kidney,B6J,Parse_WT_Mega,v2,NA,NA,A,1,Nuclei,Female,PNM_02,NA,8/16/22,72,21.1,Diestrus,10/27/22,9:01 ,ZT2.5,GM,301
017_B6J_10M_09,017,igvf_010,A2,Single,Kidney,B6J,Parse_WT_Mega,v2,NA,NA,A,2,Nuclei,Male,PNM_02,NA,8/16/22,72,26.3,NA,10/27/22,11:44 ,ZT5,GM,431
018_B6J_10F_09,018,igvf_010,A3,Single,Kidney,B6J,Parse_WT_Mega,v2,NA,NA,A,3,Nuclei,Female,PNM_02,NA,8/16/22,72,21,Proestrus,10/27/22,9:38 ,ZT3,GM,287
019_B6J_10M_09,019,igvf_010,A4,Single,Kidney,B6J,Parse_WT_Mega,v2,NA,NA,A,4,Nuclei,Male,PNM_02,NA,8/16/22,72,29,NA,10/27/22,12:12 ,ZT5.5,GM,390
020_B6J_10F_09,020,igvf_010,A5,Single,Kidney,B6J,Parse_WT_Mega,v2,NA,NA,A,5,Nuclei,Female,PNM_02,NA,8/16/22,72,18.5,Diestrus,10/27/22,10:14 ,ZT3.5,GM,266
021_B6J_10M_09,021,igvf_010,A6,Single,Kidney,B6J,Parse_WT_Mega,v2,NA,NA,A,6,Nuclei,Male,PNM_02,NA,8/16/22,72,27.8,NA,10/27/22,12:38 ,ZT6,GM,381
024_B6J_10F_09,024,igvf_010,A7,Single,Kidney,B6J,Parse_WT_Mega,v2,NA,NA,A,7,Nuclei,Female,PNM_02,NA,8/16/22,72,20.7,Estrus,10/27/22,11:13 ,ZT4.5,GM,277
025_B6J_10M_09,025,igvf_010,A8,Single,Kidney,B6J,Parse_WT_Mega,v2,NA,NA,A,8,Nuclei,Male,PNM_02,NA,8/16/22,72,27.7,NA,10/27/22,13:39 ,ZT7,GM,401
066_NODJ_10F_09,066,igvf_010,B1,Single,Kidney,NODJ,Parse_WT_Mega,v2,NA,NA,B,1,Nuclei,Female,PNM_02,NA,8/9/22,72,15.8,Proestrus,10/20/22,9:07 ,ZT2.5,GM,234
067_NODJ_10M_09,067,igvf_010,B2,Single,Kidney,NODJ,Parse_WT_Mega,v2,NA,NA,B,2,Nuclei,Male,PNM_02,NA,8/9/22,72,26,NA,10/20/22,10:42 ,ZT4,GM,465
068_NODJ_10F_09,068,igvf_010,B3,Single,Kidney,NODJ,Parse_WT_Mega,v2,NA,NA,B,3,Nuclei,Female,PNM_02,NA,8/9/22,72,20,Metestrus,10/20/22,9:29 ,ZT3,GM,269
069_NODJ_10M_09,069,igvf_010,B4,Single,Kidney,NODJ,Parse_WT_Mega,v2,NA,NA,B,4,Nuclei,Male,PNM_02,NA,8/9/22,72,25.5,NA,10/20/22,11:10 ,ZT4.5,GM,435
070_NODJ_10F_09,070,igvf_010,B5,Single,Kidney,NODJ,Parse_WT_Mega,v2,NA,NA,B,5,Nuclei,Female,PNM_02,NA,8/9/22,72,21,Metestrus,10/20/22,9:54 ,ZT3.5,GM,264
071_NODJ_10M_09,071,igvf_010,B6,Single,Kidney,NODJ,Parse_WT_Mega,v2,NA,NA,B,6,Nuclei,Male,PNM_02,NA,8/9/22,72,26,NA,10/20/22,11:36 ,ZT5,GM,464
072_NODJ_10F_09,072,igvf_010,B7,Single,Kidney,NODJ,Parse_WT_Mega,v2,NA,NA,B,7,Nuclei,Female,PNM_02,NA,8/9/22,72,16.4,Metestrus,10/20/22,10:18 ,ZT4,GM,267
073_NODJ_10M_09,073,igvf_010,B8,Single,Kidney,NODJ,Parse_WT_Mega,v2,NA,NA,B,8,Nuclei,Male,PNM_02,NA,8/9/22,72,27.6,NA,10/20/22,12:02 ,ZT5.5,GM,439
026_AJ_10F_09,026,igvf_010,C1,Single,Kidney,AJ,Parse_WT_Mega,v2,NA,NA,C,1,Nuclei,Female,PNM_02,NA,7/26/22,69,23.8,Estrus,10/3/22,9:30 ,ZT3,GM,320
029_AJ_10M_09,029,igvf_010,C2,Single,Kidney,AJ,Parse_WT_Mega,v2,NA,NA,C,2,Nuclei,Male,PNM_02,NA,7/26/22,69,21.1,NA,10/3/22,12:20 ,ZT6,GM,323
028_AJ_10F_09,028,igvf_010,C3,Single,Kidney,AJ,Parse_WT_Mega,v2,NA,NA,C,3,Nuclei,Female,PNM_02,NA,7/26/22,69,22.8,Estrus,10/3/22,10:00 ,ZT3.5,GM,299
031_AJ_10M_09,031,igvf_010,C4,Single,Kidney,AJ,Parse_WT_Mega,v2,NA,NA,C,4,Nuclei,Male,PNM_02,NA,7/26/22,69,18.3,NA,10/3/22,12:40 ,ZT6,GM,240
030_AJ_10F_09,030,igvf_010,C5,Single,Kidney,AJ,Parse_WT_Mega,v2,NA,NA,C,5,Nuclei,Female,PNM_02,NA,7/26/22,69,23.9,Metestrus,10/3/22,10:30 ,ZT4,GM,314
033_AJ_10M_09,033,igvf_010,C6,Single,Kidney,AJ,Parse_WT_Mega,v2,NA,NA,C,6,Nuclei,Male,PNM_02,NA,7/26/22,69,23.7,NA,10/3/22,13:00 ,ZT6.5,GM,382
032_AJ_10F_09,032,igvf_010,C7,Single,Kidney,AJ,Parse_WT_Mega,v2,NA,NA,C,7,Nuclei,Female,PNM_02,NA,7/26/22,69,25,Estrus,10/3/22,11:00 ,ZT4.5,GM,320
035_AJ_10M_09,035,igvf_010,C8,Single,Kidney,AJ,Parse_WT_Mega,v2,NA,NA,C,8,Nuclei,Male,PNM_02,NA,7/26/22,69,26.5,NA,10/3/22,13:20 ,ZT7,GM,396
076_PWKJ_10F_09,076,igvf_010,D1,Single,Kidney,PWKJ,Parse_WT_Mega,v2,NA,NA,D,1,Nuclei,Female,PNM_02,NA,8/16/22,69,13.2,Estrus,10/24/22,9:32 ,ZT3,GM,231
077_PWKJ_10M_09,077,igvf_010,D2,Single,Kidney,PWKJ,Parse_WT_Mega,v2,NA,NA,D,2,Nuclei,Male,PNM_02,NA,8/16/22,69,16.6,NA,10/24/22,11:21 ,ZT5,GM,291
078_PWKJ_10F_09,078,igvf_010,D3,Single,Kidney,PWKJ,Parse_WT_Mega,v2,NA,NA,D,3,Nuclei,Female,PNM_02,NA,8/16/22,69,13.6,Estrus,10/24/22,9:58 ,ZT3.5,GM,234
079_PWKJ_10M_09,079,igvf_010,D4,Single,Kidney,PWKJ,Parse_WT_Mega,v2,NA,NA,D,4,Nuclei,Male,PNM_02,NA,8/16/22,69,13.7,NA,10/24/22,11:47 ,ZT5.5,GM,246
080_PWKJ_10F_09,080,igvf_010,D5,Single,Kidney,PWKJ,Parse_WT_Mega,v2,NA,NA,D,5,Nuclei,Female,PNM_02,NA,8/16/22,69,13.6,Estrus,10/24/22,10:23 ,ZT4,GM,225
081_PWKJ_10M_09,081,igvf_010,D6,Single,Kidney,PWKJ,Parse_WT_Mega,v2,NA,NA,D,6,Nuclei,Male,PNM_02,NA,8/16/22,69,15.1,NA,10/24/22,12:15 ,ZT6,GM,271
084_PWKJ_10F_09,084,igvf_010,D7,Single,Kidney,PWKJ,Parse_WT_Mega,v2,NA,NA,D,7,Nuclei,Female,PNM_02,NA,9/13/22,69,13.9,Proestrus,11/21/22,10:31 ,ZT4,GM,249
085_PWKJ_10M_09,085,igvf_010,D8,Single,Kidney,PWKJ,Parse_WT_Mega,v2,NA,NA,D,8,Nuclei,Male,PNM_02,NA,9/13/22,69,17.1,NA,11/21/22,11:05 ,ZT4.5,GM,326
036_129S1J_10F_09,036,igvf_010,E1,Single,Kidney,129S1J,Parse_WT_Mega,v2,NA,NA,E,1,Nuclei,Female,PNM_02,NA,7/26/22,72,19.5,Diestrus,10/6/22,8:30 ,ZT2,GM,267
037_129S1J_10M_09,037,igvf_010,E2,Single,Kidney,129S1J,Parse_WT_Mega,v2,NA,NA,E,2,Nuclei,Male,PNM_02,NA,7/26/22,72,24.5,NA,10/6/22,10:40 ,ZT4,GM,400
038_129S1J_10F_09,038,igvf_010,E3,Single,Kidney,129S1J,Parse_WT_Mega,v2,NA,NA,E,3,Nuclei,Female,PNM_02,NA,7/26/22,72,21.1,Diestrus,10/6/22,9:00 ,ZT2.5,GM,316
041_129S1J_10M_09,041,igvf_010,E4,Single,Kidney,129S1J,Parse_WT_Mega,v2,NA,NA,E,4,Nuclei,Male,PNM_02,NA,7/26/22,72,25.5,NA,10/6/22,11:20 ,ZT5,GM,415
040_129S1J_10F_09,040,igvf_010,E5,Single,Kidney,129S1J,Parse_WT_Mega,v2,NA,NA,E,5,Nuclei,Female,PNM_02,NA,7/26/22,72,20.5,Diestrus,10/6/22,9:30 ,ZT3,GM,276
043_129S1J_10M_09,043,igvf_010,E6,Single,Kidney,129S1J,Parse_WT_Mega,v2,NA,NA,E,6,Nuclei,Male,PNM_02,NA,7/26/22,72,25,NA,10/6/22,11:40 ,ZT5,GM,409
044_129S1J_10F_09,044,igvf_010,E7,Single,Kidney,129S1J,Parse_WT_Mega,v2,NA,NA,E,7,Nuclei,Female,PNM_02,NA,7/26/22,72,20.6,Diestrus,10/6/22,10:20 ,ZT4,GM,310
045_129S1J_10M_09,045,igvf_010,E8,Single,Kidney,129S1J,Parse_WT_Mega,v2,NA,NA,E,8,Nuclei,Male,PNM_02,NA,7/26/22,72,24.8,NA,10/6/22,12:00 ,ZT5.5,GM,410
086_CASTJ_10F_09,086,igvf_010,F1,Single,Kidney,CASTJ,Parse_WT_Mega,v2,NA,NA,F,1,Nuclei,Female,PNM_02,NA,8/2/22,69,11.8,Diestrus,10/10/22,9:30 ,ZT3,GM,178
087_CASTJ_10M_09,087,igvf_010,F2,Single,Kidney,CASTJ,Parse_WT_Mega,v2,NA,NA,F,2,Nuclei,Male,PNM_02,NA,8/9/22,69,15.2,NA,10/17/22,12:57 ,ZT6.5,GM,230
088_CASTJ_10F_09,088,igvf_010,F3,Single,Kidney,CASTJ,Parse_WT_Mega,v2,NA,NA,F,3,Nuclei,Female,PNM_02,NA,8/2/22,69,13,Diestrus,10/10/22,10:00 ,ZT3.5,GM,172
089_CASTJ_10M_09,089,igvf_010,F4,Single,Kidney,CASTJ,Parse_WT_Mega,v2,NA,NA,F,4,Nuclei,Male,PNM_02,NA,8/9/22,69,15.8,NA,10/17/22,13:43 ,ZT7,GM,239
090_CASTJ_10F_09,090,igvf_010,F5,Single,Kidney,CASTJ,Parse_WT_Mega,v2,NA,NA,F,5,Nuclei,Female,PNM_02,NA,8/2/22,69,12.4,Diestrus,10/10/22,10:30 ,ZT4,GM,190
091_CASTJ_10M_09,091,igvf_010,F6,Single,Kidney,CASTJ,Parse_WT_Mega,v2,NA,NA,F,6,Nuclei,Male,PNM_02,NA,8/9/22,72,16.4,NA,10/20/22,12:38 ,ZT6,GM,286
094_CASTJ_10F_09,094,igvf_010,F7,Single,Kidney,CASTJ,Parse_WT_Mega,v2,NA,NA,F,7,Nuclei,Female,PNM_02,NA,8/16/22,69,13.6,Diestrus,10/24/22,10:48 ,ZT4.5,GM,189
093_CASTJ_10M_09,093,igvf_010,F8,Single,Kidney,CASTJ,Parse_WT_Mega,v2,NA,NA,F,8,Nuclei,Male,PNM_02,NA,8/9/22,72,16.6,NA,10/20/22,13:05 ,ZT6.5,GM,242
058_WSBJ_10F_09,058,igvf_010,G1,Single,Kidney,WSBJ,Parse_WT_Mega,v2,NA,NA,G,1,Nuclei,Female,PNM_02,NA,8/9/22,69,12.9,NA,10/17/22,9:46 ,ZT3.5,GM,226
057_WSBJ_10M_09,057,igvf_010,G2,Single,Kidney,WSBJ,Parse_WT_Mega,v2,NA,NA,G,2,Nuclei,Male,PNM_02,NA,8/9/22,69,15.8,NA,10/17/22,11:07 ,ZT4.5,GM,331
060_WSBJ_10F_09,060,igvf_010,G3,Single,Kidney,WSBJ,Parse_WT_Mega,v2,NA,NA,G,3,Nuclei,Female,PNM_02,NA,8/9/22,69,12.5,NA,10/17/22,10:14 ,ZT3.5,GM,258
059_WSBJ_10M_09,059,igvf_010,G4,Single,Kidney,WSBJ,Parse_WT_Mega,v2,NA,NA,G,4,Nuclei,Male,PNM_02,NA,8/9/22,69,16.9,NA,10/17/22,11:28 ,ZT5,GM,357
062_WSBJ_10F_09,062,igvf_010,G5,Single,Kidney,WSBJ,Parse_WT_Mega,v2,NA,NA,G,5,Nuclei,Female,PNM_02,NA,8/9/22,69,12.8,NA,10/17/22,10:38 ,ZT4,GM,233
061_WSBJ_10M_09,061,igvf_010,G6,Single,Kidney,WSBJ,Parse_WT_Mega,v2,NA,NA,G,6,Nuclei,Male,PNM_02,NA,8/9/22,69,15.7,NA,10/17/22,12:10 ,ZT5.5,GM,325
096_WSBJ_10F_09,096,igvf_010,G7,Single,Kidney,WSBJ,Parse_WT_Mega,v2,NA,NA,G,7,Nuclei,Female,PNM_02,NA,8/23/22,69,12.2,Metestrus,10/31/22,10:35 ,ZT4,GM,218
063_WSBJ_10M_09,063,igvf_010,G8,Single,Kidney,WSBJ,Parse_WT_Mega,v2,NA,NA,G,8,Nuclei,Male,PNM_02,NA,8/9/22,69,15.5,NA,10/17/22,12:31 ,ZT6,GM,302
046_NZOJ_10F_09,046,igvf_010,H1,Single,Kidney,NZOJ,Parse_WT_Mega,v2,NA,NA,H,1,Nuclei,Female,PNM_02,NA,8/2/22,69,43.6,Diestrus,10/10/22,11:00 ,ZT4.5,GM,443
047_NZOJ_10M_09,047,igvf_010,H2,Single,Kidney,NZOJ,Parse_WT_Mega,v2,NA,NA,H,2,Nuclei,Male,PNM_02,NA,8/2/22,69,42.8,NA,10/10/22,14:30 ,ZT8,GM,612
048_NZOJ_10F_09,048,igvf_010,H3,Single,Kidney,NZOJ,Parse_WT_Mega,v2,NA,NA,H,3,Nuclei,Female,PNM_02,NA,8/2/22,69,44.9,Diestrus,10/10/22,11:30 ,ZT5,GM,479
049_NZOJ_10M_09,049,igvf_010,H4,Single,Kidney,NZOJ,Parse_WT_Mega,v2,NA,NA,H,4,Nuclei,Male,PNM_02,NA,8/2/22,69,42.4,NA,10/10/22,15:00 ,ZT8.5,GM,622
050_NZOJ_10F_09,050,igvf_010,H5,Single,Kidney,NZOJ,Parse_WT_Mega,v2,NA,NA,H,5,Nuclei,Female,PNM_02,NA,8/2/22,69,41.8,Estrus,10/10/22,12:00 ,ZT5.5,GM,440
051_NZOJ_10M_09,051,igvf_010,H6,Single,Kidney,NZOJ,Parse_WT_Mega,v2,NA,NA,H,6,Nuclei,Male,PNM_02,NA,8/2/22,69,45.5,NA,10/10/22,15:30 ,ZT9,GM,616
052_NZOJ_10F_09,052,igvf_010,H7,Single,Kidney,NZOJ,Parse_WT_Mega,v2,NA,NA,H,7,Nuclei,Female,PNM_02,NA,8/2/22,69,40.2,Estrus,10/10/22,12:30 ,ZT6,GM,420
053_NZOJ_10M_09,053,igvf_010,H8,Single,Kidney,NZOJ,Parse_WT_Mega,v2,NA,NA,H,8,Nuclei,Male,PNM_02,NA,8/2/22,69,42.4,NA,10/10/22,16:00 ,ZT9.5,GM,602
AB_M1_16,NA,igvf_010,A10,Multiplexed,Gastrocnemius,B6J/NODJ,Parse_WT_Mega,v2,017_B6J_10M_16,067_NODJ_10M_16,A,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
AB_F2_16,NA,igvf_010,A11,Multiplexed,Gastrocnemius,B6J/NODJ,Parse_WT_Mega,v2,018_B6J_10F_16,074_NODJ_10F_16,A,11,Nuclei,Female,PNM_02,5th_rep,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
AB_M2_16,NA,igvf_010,A12,Multiplexed,Gastrocnemius,B6J/NODJ,Parse_WT_Mega,v2,019_B6J_10M_16,069_NODJ_10M_16,A,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
AB_F1_16,NA,igvf_010,A9,Multiplexed,Gastrocnemius,B6J/NODJ,Parse_WT_Mega,v2,016_B6J_10F_16,066_NODJ_10F_16,A,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
AB_M3_16,NA,igvf_010,B10,Multiplexed,Gastrocnemius,B6J/NODJ,Parse_WT_Mega,v2,021_B6J_10M_16,071_NODJ_10M_16,B,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
AB_F4_16,NA,igvf_010,B11,Multiplexed,Gastrocnemius,B6J/NODJ,Parse_WT_Mega,v2,024_B6J_10F_16,072_NODJ_10F_16,B,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
AB_M4_16,NA,igvf_010,B12,Multiplexed,Gastrocnemius,B6J/NODJ,Parse_WT_Mega,v2,025_B6J_10M_16,073_NODJ_10M_16,B,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
AB_F3_16,NA,igvf_010,B9,Multiplexed,Gastrocnemius,B6J/NODJ,Parse_WT_Mega,v2,020_B6J_10F_16,070_NODJ_10F_16,B,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
CD_M1_16,NA,igvf_010,C10,Multiplexed,Gastrocnemius,AJ/PWKJ,Parse_WT_Mega,v2,027_AJ_10M_16,077_PWKJ_10M_16,C,10,Nuclei,Male,PNM_02,5th_rep,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
CD_F2_16,NA,igvf_010,C11,Multiplexed,Gastrocnemius,AJ/PWKJ,Parse_WT_Mega,v2,028_AJ_10F_16,078_PWKJ_10F_16,C,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
CD_M2_16,NA,igvf_010,C12,Multiplexed,Gastrocnemius,AJ/PWKJ,Parse_WT_Mega,v2,031_AJ_10M_16,079_PWKJ_10M_16,C,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
CD_F1_16,NA,igvf_010,C9,Multiplexed,Gastrocnemius,AJ/PWKJ,Parse_WT_Mega,v2,026_AJ_10F_16,076_PWKJ_10F_16,C,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
CD_M3_16,NA,igvf_010,D10,Multiplexed,Gastrocnemius,AJ/PWKJ,Parse_WT_Mega,v2,033_AJ_10M_16,081_PWKJ_10M_16,D,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
CD_F4_16,NA,igvf_010,D11,Multiplexed,Gastrocnemius,AJ/PWKJ,Parse_WT_Mega,v2,034_AJ_10F_16,084_PWKJ_10F_16,D,11,Nuclei,Female,PNM_02,5th_rep,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
CD_M4_16,NA,igvf_010,D12,Multiplexed,Gastrocnemius,AJ/PWKJ,Parse_WT_Mega,v2,035_AJ_10M_16,085_PWKJ_10M_16,D,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
CD_F3_16,NA,igvf_010,D9,Multiplexed,Gastrocnemius,AJ/PWKJ,Parse_WT_Mega,v2,030_AJ_10F_16,080_PWKJ_10F_16,D,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
EF_M1_16,NA,igvf_010,E10,Multiplexed,Gastrocnemius,129S1J/CASTJ,Parse_WT_Mega,v2,037_129S1J_10M_16,087_CASTJ_10M_16,E,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
EF_F2_16,NA,igvf_010,E11,Multiplexed,Gastrocnemius,129S1J/CASTJ,Parse_WT_Mega,v2,038_129S1J_10F_16,092_CASTJ_10F_16,E,11,Nuclei,Female,PNM_02,5th_rep,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
EF_M2_16,NA,igvf_010,E12,Multiplexed,Gastrocnemius,129S1J/CASTJ,Parse_WT_Mega,v2,041_129S1J_10M_16,089_CASTJ_10M_16,E,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
EF_F1_16,NA,igvf_010,E9,Multiplexed,Gastrocnemius,129S1J/CASTJ,Parse_WT_Mega,v2,042_129S1J_10F_16,086_CASTJ_10F_16,E,9,Nuclei,Female,PNM_02,5th_rep,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
EF_M3_16,NA,igvf_010,F10,Multiplexed,Gastrocnemius,129S1J/CASTJ,Parse_WT_Mega,v2,043_129S1J_10M_16,091_CASTJ_10M_16,F,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
EF_F4_16,NA,igvf_010,F11,Multiplexed,Gastrocnemius,129S1J/CASTJ,Parse_WT_Mega,v2,044_129S1J_10F_16,094_CASTJ_10F_16,F,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
EF_M4_16,NA,igvf_010,F12,Multiplexed,Gastrocnemius,129S1J/CASTJ,Parse_WT_Mega,v2,045_129S1J_10M_16,093_CASTJ_10M_16,F,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
EF_F3_16,NA,igvf_010,F9,Multiplexed,Gastrocnemius,129S1J/CASTJ,Parse_WT_Mega,v2,040_129S1J_10F_16,090_CASTJ_10F_16,F,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,BW/SK,NA
